CHEM_COMP_ID,Total Molweight,cLogP,H-Acceptors,H-Donors,Druglikeness,Rings
BI4,,,,,,
BI3,384.438,1.1026,6,3,3.3751,5
BI3,,,,,,
BI2,,,,,,
BI2,438.529,2.43,6,2,7.1448,6
BI1,412.492,1.7206,6,2,7.8446,5
BI1,,,,,,
BHZ,372.42,-1.9129,7,3,-3.494,2
BHY,424.584,3.6202,6,2,-0.66788,2
BHX,282.184,-1.9418,8,4,-19.083,0
BHT,756.855,1.063,12,6,-12.662,6
BHS,241.25,-2.523,8,6,3.3288,2
BHR,404.418,-2.6043,9,5,-3.494,2
BHQ,222.327,4.132,2,2,-5.276,1
BHP,487.638,6.5566,5,2,-6.4106,3
BHO,137.138,0.6303,3,2,-0.18735,1
BHN,388.419,-2.2586,8,4,-3.494,2
BHM,371.108,1.4635,6,2,-15.673,1
BHL,181.072,2.2284,1,1,-35.339,0
BHK,222.239,0.7446,4,2,-3.6226,1
BHI,343.002,-5.0231,8,4,-34.546,0
BHH,131.178,-0.1684,4,4,-0.17907,0
BHG,264.317,0.031,6,4,-16.927,1
BHF,272.302,4.5672,2,0,0.24192,4
BHE,438.512,0.0294,10,6,-20.56,2
BHD,149.102,-4.8348,6,4,-4.071,0
BHC,342.168,-1.4298,12,6,-1.8442,1
BHB,293.394,-0.2967,6,3,3.581,2
BHA,153.137,0.1217,4,3,-1.5411,1
BH9,359.432,3.2357,6,2,1.6485,4
BH9,,,,,,
BH8,396.359,-8.6097,8,3,-30.808,1
BH7,357.473,1.5063,7,4,-13.427,2
BH6,213.427,1.9853,4,3,-10.14,1
BH5,482.493,-6.8534,9,4,-30.457,1
BH4,241.25,-2.523,8,6,3.3288,2
BH3,466.494,-6.3377,8,3,-30.808,1
BH2,149.102,-4.8348,6,4,-4.071,0
BH1,,,,,,
BH1,891.246,11.985,10,4,-8.5432,5
BH0,598.678,2.8987,10,3,-0.86606,5
BGX,127.142,-2.6107,3,2,2.8467,1
BGV,304.341,1.3866,5,0,-5.7094,3
BGU,,,,,,
BGU,216.204,-0.5721,7,4,1.1588,3
BGT,202.253,-0.4555,5,2,-49.872,0
BGS,256.274,-2.2493,7,4,-2.0821,1
BGR,344.051,-3.1865,11,4,-22.719,3
BGQ,106.12,-0.9892,3,3,-6.9302,0
BGQ,105.112,-0.9892,3,2,-6.9302,0
BGP,260.134,-5.8646,9,6,-19.186,1
BGO,576.351,-6.8528,18,7,-26.736,4
BGN,249.262,-1.7016,7,5,-1.456,1
BGM,426.119,-4.1511,12,5,-18.348,3
BGL,292.37,0.9398,6,4,-22.79,1
BGG,152.149,1.3222,3,1,-2.1701,1
BGF,306.368,2.8361,5,4,0.43335,3
BGD,804.578,-3.2672,16,9,-10.657,3
BGC,180.155,-2.6208,6,5,-3.7768,1
BG8,283.279,-1.1666,7,5,0.22977,2
BG6,260.134,-5.8646,9,6,-19.186,1
BG5,160.172,-3.2081,5,4,3.0168,1
BG4,174.199,-3.1711,5,3,3.7361,1
BG3,209.221,-3.796,6,3,2.5219,1
BG2,362.139,-1.7236,10,5,-0.33304,3
BG1,311.358,-3.3437,9,3,-4.0543,0
BFZ,432.336,3.717,4,0,4.58,3
BFX,597.954,6.7208,4,1,-2.1182,5
BFU,422.253,3.5228,6,3,-0.61426,3
BFT,468.47,-2.2089,10,3,-12.98,2
BFS,338.175,3.2835,3,2,-0.64775,2
BFQ,319.23,-6.6732,8,5,-10.533,0
BFP,340.113,-9.2607,12,7,-22.159,1
BFO,633.739,3.3345,11,4,-15.141,3
BFN,430.384,-2.6019,11,7,0.40728,2
BFM,212.045,0.4827,3,2,-19.722,0
BFL,226.274,3.2295,2,1,0.21346,2
BFI,449.206,1.7293,6,1,2.52,4
BFH,269.255,1.545,5,2,-2.112,3
BFG,285.41,3.4176,2,1,-2.2332,2
BFF,532.409,3.6708,8,3,0.43936,3
BFE,181.258,1.4375,2,1,-2.9038,1
BFD,198.101,-3.7381,5,2,-13.631,0
BFC,228.374,4.2692,2,1,-20.306,0
BFB,276.339,-0.2166,6,4,5.8455,1
BFA,373.253,2.4004,5,1,2.5693,3
BF5,363.368,-4.4446,8,2,2.6951,4
BF3,321.69,2.4271,5,2,1.5467,3
BF0,456.537,1.5039,8,3,-2.1924,6
BEZ,122.123,1.1447,2,1,-1.8442,1
BEY,361.377,-0.3997,5,3,-19.102,2
BEX,353.398,1.2427,8,3,-0.68979,2
BEW,128.175,-0.8982,2,1,-4.885,1
BEV,181.24,-0.7025,5,2,1.3787,1
BEU,216.236,-2.5057,6,5,-1.5564,1
BET,118.155,-3.9434,3,1,-3.8504,0
BES,308.377,-1.5465,6,4,-9.5749,1
BER,336.366,0.5223,5,0,-2.2467,5
BEQ,342.522,-1.531,5,1,-19.061,0
BEP,366.547,4.4044,3,0,1.468,3
BEO,86.0896,0.3575,2,1,-3.105,0
BEN,120.155,0.3479,2,2,-1.2915,1
BEM,194.138,-2.9704,7,5,-1.2853,1
BEL,510.094,-0.6465,11,1,-9.0989,1
BEK,223.125,1.0801,3,1,-1.9098,1
BEJ,768.909,1.3024,14,6,5.2374,4
BEI,642.791,0.8946,12,6,6.0917,2
BEH,610.705,2.4246,9,5,2.9921,5
BEG,636.743,3.2804,9,5,2.8587,6
BEE,778.989,2.873,12,6,5.787,4
BED,688.722,2.4602,10,6,1.2262,6
BEC,633.739,1.1222,11,6,4.6549,4
BEB,652.742,2.2586,10,6,2.5662,6
BEA,190.25,1.96,3,1,0.83364,3
BE9,285.323,0.9661,7,1,2.1139,2
BE8,627.653,3.5739,12,5,-14.608,4
BE7,357.158,0.8681,2,1,-1.8442,1
BE6,724.702,2.6618,10,6,1.2262,6
BE5,724.702,2.6618,10,6,1.2262,6
BE4,724.702,2.6618,10,6,1.2262,6
BE3,688.722,2.4602,10,6,1.2262,6
BE2,137.138,0.4674,3,2,-1.5411,1
BE1,261.995,-3.5504,6,2,-16.817,0
BE0,164.228,0.0191,4,1,0.26213,1
BDZ,675.631,-6.2683,20,12,-0.47435,4
BDY,525.482,4.6161,7,2,6.2438,5
BDX,319.491,3.4123,4,2,0.17166,3
BDW,535.774,5.5258,7,3,-0.22048,5
BDV,387.526,2.3633,7,4,3.4812,2
BDU,502.518,-0.3638,11,6,-2.0667,3
BDT,290.445,3.6007,2,1,0.57066,4
BDS,386.355,2.8766,8,2,-1.1098,4
BDR,150.129,-2.1107,5,4,-2.9788,1
BDQ,432.526,2.5925,8,4,0.85198,3
BDP,194.138,-2.9704,7,5,-1.2853,1
BDO,293.797,2.5121,4,2,4.6369,2
BDN,120.155,0.3479,2,2,-1.2915,1
BDM,496.337,-2.4739,10,3,-5.1619,2
BDL,347.434,3.0606,5,2,-1.2417,2
BDK,540.59,-1.2607,11,3,-13.079,3
BDJ,251.716,1.385,4,2,6.0495,2
BDI,208.22,-0.733,6,3,-1.8489,2
BDI,,,,,,
BDH,270.244,-4.8843,9,5,-19.13,1
BDH,,,,,,
BDG,178.187,-3.4164,6,5,1.0583,1
BDF,180.155,-2.6812,6,5,-4.8649,1
BDE,415.04,2.9597,6,3,2.6304,2
BDD,265.234,4.9548,1,1,-40.059,0
BDC,726.967,6.718,10,4,-0.57719,6
BDB,241.845,2.7656,4,4,-13.164,2
BDA,1159.2,1.6182,22,10,4.5733,11
BD9,,,,,,
BD9,741.935,3.6494,14,6,-12.417,4
BD8,,,,,,
BD8,751.97,5.4352,12,5,-12.417,4
BD7,,,,,,
BD7,628.684,1.5975,13,6,-7.4429,4
BD6,651.722,1.9826,13,6,-7.4644,5
BD6,,,,,,
BD5,625.676,3.2855,11,6,-21.593,4
BD4,321.379,2.3035,5,2,1.7228,4
BD3,464.528,-0.1473,11,4,4.4781,3
BD2,474.511,3.2035,8,4,2.3241,4
BD1,142.153,0.9429,3,1,-1.0674,2
BD0,437.893,2.0301,5,3,-5.6626,4
BCZ,328.411,-0.1361,8,6,1.4802,1
BCY,197.237,-2.833,5,1,0.41189,2
BCX,135.186,-2.6039,3,2,-4.8797,0
BCW,675.631,-6.2683,20,12,-0.47435,4
BCV,361.418,-3.7673,9,5,-24.973,1
BCU,164.203,1.57,2,1,-4.4176,2
BCT,61.0159,-2.5998,3,1,-2.0285,0
BCS,211.284,-1.3577,3,2,-6.2848,1
BCR,536.885,13.873,0,0,-3.3519,2
BCQ,662.826,1.4553,12,3,-6.9343,4
BCP,,,,,,
BCP,233.456,1.6496,4,1,-1.6679,2
BCO,837.628,-9.2851,24,9,-45.595,3
BCN,163.172,-3.1602,5,3,-6.0003,0
BCM,302.282,-2.362,9,6,-1.591,1
BCL,911.52,9.4445,10,0,-9.3949,5
BCL,,,,,,
BCK,188.229,0.8748,3,1,4.0357,2
BCH,190.33,-2.2358,2,0,-5.8975,0
BCG,289.33,0.4964,5,1,1.4683,4
BCF,202.509,2.7696,0,0,-3.4251,1
BCE,278.31,3.3644,4,2,-2.0655,2
BCD,1134.98,-12.86,35,21,-10.037,7
BCC,288.346,-1.2275,5,2,-1.6686,3
BCB,909.504,9.4696,10,0,-9.9157,5
BCB,,,,,,
BCA,887.645,-9.0396,25,10,-43.717,4
BC9,477.639,4.8157,7,3,-7.4312,1
BC8,321.237,-3.0542,11,6,-7.1822,0
BC6,502.649,5.295,8,4,2.983,1
BC5,248.305,1.4055,4,2,-2.746,2
BC4,224.327,1.5022,3,2,-10.775,2
BC3,,,,,,
BC3,241.253,-0.2724,6,3,3.0758,3
BC2,558.669,3.5893,10,2,6.608,1
BC1,335.362,1.5032,6,2,-0.51886,3
BC,330.382,3.9694,3,3,-0.22966,5
BBZ,,,,,,
BBZ,451.576,3.8196,7,2,7.7542,6
BBY,296.123,1.9828,5,1,0.18891,3
BBX,108.966,1.3375,0,0,-4.2499,0
BBV,311.333,-0.7644,7,4,-3.0539,2
BBU,137.019,2.2463,0,0,-13.958,0
BBT,331.371,0.4487,7,3,4.8897,3
BBS,214.284,1.0122,3,1,-5.1034,1
BBR,232.954,-3.4316,5,2,-26.218,0
BBQ,639.531,2.7497,13,3,-39.764,6
BBP,309.82,4.6792,4,1,0.4729,3
BBN,188.982,0.9269,5,2,-2.898,2
BBM,561.087,2.7409,6,4,-2.0045,2
BBL,223.227,0.7652,5,2,-25.038,1
BBK,237.275,-1.2185,6,5,0.50293,1
BBI,645.309,6.2801,4,0,2.3438,3
BBH,419.457,0.6023,9,2,6.5606,3
BBF,246.96,2.8888,0,0,-5.4875,1
BBE,400.458,1.5002,8,2,3.8115,3
BBC,192.282,-2.6297,4,3,-4.1704,0
BBB,398.414,2.0385,8,3,4.4537,3
BBA,376.502,2.4846,5,4,-4.6966,3
BB9,119.144,-2.4947,3,2,-5.6669,0
BB8,181.19,-2.6193,4,3,-5.5254,1
BB7,163.196,-2.2675,4,2,-6.8236,0
BB6,133.171,-1.7687,3,2,-5.6884,0
BB4,269.097,1.393,4,3,-0.83358,2
BB4,,,,,,
BB3,531.22,4.378,6,1,-0.30751,3
BB2,385.503,1.3798,8,4,-5.1812,1
BB1,329.439,0.9203,7,2,-8.0037,0
BB0,213.279,2.6216,2,0,0.1003,2
BAZ,397.76,-0.6855,8,6,0.29137,5
BAZ,,,,,,
BAY,1131.51,8.3928,14,6,-3.4685,6
BAX,464.83,4.1428,7,3,-5.1185,3
BAV,487.726,4.9795,6,3,-1.1198,1
BAU,276.291,0.5003,6,2,4.0198,2
BAT,477.648,2.867,7,4,5.9516,2
BAS,163.219,1.443,2,1,0.60663,1
BAR,228.199,-1.4931,6,3,-1.3097,2
BAQ,85.1056,-0.1637,2,1,-0.5688,1
BAP,304.344,3.4162,3,3,-0.22966,5
BAO,346.353,-0.8556,9,6,1.3886,4
BAO,,,,,,
BAN,457.442,-0.7077,12,5,-0.53746,2
BAM,121.162,0.9303,2,2,-2.0801,1
BAL,89.0936,-2.896,3,2,-1.6073,0
BAK,348.369,0.3092,9,6,0.95183,4
BAK,,,,,,
BAI,290.329,1.142,6,4,0.29137,4
BAI,,,,,,
BAH,366.384,0.3546,10,8,0.41271,4
BAH,,,,,,
BAG,277.327,0.1225,7,6,3.484,1
BAF,259.305,-0.2148,7,3,-57.356,0
BAE,115.175,0.8931,2,1,-2.3975,0
BAD,461.462,-3.6497,12,8,-4.1532,3
BAC,261.058,1.139,2,1,0.6691,1
BAB,,,,,,
BAB,335.394,-0.9827,8,7,-0.35671,4
BAA,259.305,-0.4615,7,3,-58.385,0
BA4,381.384,0.4018,10,5,-6.8811,2
BA3,756.41,-10.184,26,9,-30.229,6
BA2,606.75,-0.0602,15,8,-12.14,5
BA1,550.518,-0.0662,12,7,2.3015,4
B9M,236.397,5.7921,1,1,-29.354,0
B9D,198.145,-2.3306,6,5,-2.497,1
B9A,819.153,6.0415,10,7,1.9072,6
B99,463.54,3.6636,7,3,2.119,6
B98,277.347,0.3499,5,3,4.0805,3
B97,374.467,3.2076,5,2,4.9333,5
B96,527.667,5.0942,8,2,1.6094,5
B95,374.237,2.7358,5,2,0.090633,3
B94,592.003,-0.8229,14,4,6.7577,3
B93,593.639,-0.1707,14,4,3.7637,5
B92,597.623,-0.693,14,4,2.7448,4
B91,558.567,4.5651,9,2,-4.0842,6
B90,,,,,,
B90,443.45,2.8687,8,2,-7.8831,5
B8M,238.413,5.9077,1,1,-32.059,0
B8L,560.645,4.7749,9,4,2.6646,4
B8D,194.182,-2.1929,6,4,-4.7937,1
B89,341.834,2.937,5,1,-0.78846,2
B88,239.163,-4.5598,7,4,-18.169,0
B87,407.541,3.1957,6,0,7.5555,5
B86,245.209,-1.9812,7,3,0.36912,2
B85,172.119,-1.8912,3,2,-14.852,1
B84,543.711,4.1207,9,1,6.4752,5
B83,444.529,5.0594,6,2,3.9674,4
B82,455.328,3.0486,7,2,1.7559,2
B81,290.445,3.3525,2,2,0.7731,4
B80,522.577,0.8741,10,3,4.6587,4
B7N,865.131,9.3053,13,6,-63.721,1
B7M,236.397,5.6954,1,0,-16.514,0
B7I,416.523,4.893,6,2,-8.5232,4
B7I,,,,,,
B7H,284.293,1.198,5,2,-2.6583,3
B7G,278.343,0.4854,6,4,-22.067,1
B7D,380.66,0.6037,7,3,7.3333,2
B7C,345.247,-4.6626,10,4,-17.28,3
B78,229.278,2.2807,3,0,-1.8577,2
B77,229.278,2.3347,3,0,-1.8577,2
B76,450.319,-2.7397,8,5,-11.294,3
B75,563.459,-2.4822,10,6,-10.065,4
B73,425.421,-6.4533,8,4,-26.698,1
B72,328.407,4.0646,4,2,-1.2377,2
B71,424.389,-6.5757,8,4,-33.211,1
B70,484.631,-4.7387,6,0,-22.839,2
B6S,215.253,-0.6153,4,1,-1.535,2
B6P,996.347,-17.557,35,12,-30.229,6
B6K,730.079,-18.225,24,12,-20.942,2
B6F,,,,,,
B6F,636.636,3.2096,8,4,-13.452,13
B6F,630.589,2.5967,8,4,-13.676,22
B6D,246.262,-1.6733,7,4,0.345,1
B6A,334.422,2.5068,5,2,2.9125,4
B69,540.739,-3.0704,6,0,-31.343,2
B68,441.361,1.8256,9,3,-7.9102,2
B67,474.259,2.6259,7,2,-8.5346,2
B66,411.335,1.5994,8,3,-14.273,2
B65,386.36,-1.2595,7,3,-14.594,2
B64,337.375,2.445,6,2,1.7667,2
B63,328.331,-0.7809,9,5,3.9767,3
B62,181.198,-1.3882,6,4,4.4711,2
B61,251.289,-0.8176,7,3,4.7603,2
B60,179.182,-1.344,6,2,5.3719,2
B5U,474.607,3.2815,8,2,8.5947,4
B5S,408.476,0.2172,7,4,-1.114,3
B5R,416.757,3.5859,5,2,-7.7636,2
B5P,494.552,0.8678,12,3,5.0263,4
B5H,267.082,1.5935,4,2,1.3385,2
B5F,634.101,-14.635,20,10,-20.942,2
B5D,232.69,1.2082,4,2,2.1173,2
B5A,232.29,-0.2748,6,2,4.3525,3
B59,236.187,-2.0461,8,1,1.8707,2
B58,150.145,-1.2224,6,3,-0.021492,2
B58,,,,,,
B57,171.116,-2.9042,8,3,-3.3236,1
B56,223.191,-2.4205,8,3,5.8852,2
B55,183.195,-1.1152,6,3,0.56983,2
B55,,,,,,
B54,333.303,-0.8531,10,4,1.771,2
B53,155.117,-2.5101,7,3,1.3795,1
B52,265.228,-1.9832,9,3,6.826,2
B50,525.091,3.381,7,3,6.8726,4
B4W,306.368,2.6152,5,3,1.7179,4
B4S,319.277,3.0319,3,1,-5.8864,2
B4P,836.389,-12.641,29,10,-30.229,6
B4N,340.183,-0.6661,10,1,-39.007,2
B4M,252.731,2.0278,0,0,-4.7873,0
B4G,504.436,-6.295,16,11,-11.5,3
B4F,644.703,2.7828,12,6,-8.9596,6
B4D,383.9,0.8873,7,3,4.82,2
B4C,672.824,3.1743,12,6,-13.285,4
B49,,,,,,
B49,398.48,1.836,6,3,8.335,3
B48,,,,,,
B48,293.438,3.1936,3,1,3.7235,3
B47,413.501,2.2002,8,3,1.7117,4
B47,,,,,,
B46,422.512,2.0786,8,2,-8.0846,4
B46,,,,,,
B45,546.899,7.9422,4,1,4.9734,5
B44,611.333,-7.8967,18,7,-29.547,4
B43,370.455,4.7822,5,1,-1.5661,5
B42,538.688,2.3727,10,3,0.8967,4
B41,193.245,1.9168,3,1,2.7846,2
B40,149.236,1.8054,1,1,3.0028,1
B3Z,274.359,1.3982,4,1,5.3179,1
B3Y,195.217,-1.4405,4,3,-0.65809,1
B3X,146.145,-3.7564,5,3,0.1385,0
B3W,290.814,1.9034,4,1,7.4843,1
B3V,286.395,1.2274,5,1,2.8165,1
B3U,,,,,,
B3U,170.171,-3.8132,6,4,-8.9862,1
B3T,133.146,-3.1041,4,3,-2.9614,0
B3S,119.119,-3.4634,4,3,-7.0246,0
B3R,173.009,2.0391,1,1,-4.0621,1
B3Q,160.172,-3.302,5,3,-2.5212,0
B3P,282.335,-3.7822,8,8,-17.156,0
B3N,307.392,1.8824,6,3,-7.2479,1
B3M,163.24,-1.9331,3,2,-1.6421,0
B3L,145.201,-1.4096,3,2,-3.0077,0
B3K,160.216,-4.2248,4,3,-6.1316,0
B3I,499.799,2.456,2,1,-0.91701,1
B3H,302.409,3.6152,5,1,-26.19,0
B3E,161.156,-2.9042,5,3,-3.4191,0
B3D,147.129,-3.3586,5,3,-0.19925,0
B3C,761.917,5.09,12,4,-10.981,6
B3B,307.376,6.1497,4,1,1.7459,3
B3A,103.12,-2.5367,3,2,-2.7901,0
B39,443.527,2.0249,9,3,-0.18521,5
B38,375.427,3.0324,6,1,6.9908,5
B38,,,,,,
B37,471.602,6.9892,4,0,4.0169,6
B36,444.576,7.3118,3,0,4.0169,6
B35,386.382,2.1638,8,2,-5.3292,3
B35,,,,,,
B34,396.466,2.8142,6,1,5.4887,4
B33,201.356,0.6403,3,3,1.081,0
B32,466.649,2.9018,9,4,-16.989,3
B31,555.58,-7.9931,17,12,2.4527,3
B30,420.888,-2.028,10,2,1.8769,1
B2Z,341.385,2.6757,5,3,0.39,3
B2Y,183.253,2.3237,1,1,-2.0712,2
B2X,344.825,2.7114,5,1,-3.0368,4
B2V,116.955,0.6886,3,3,-16.01,0
B2T,252.728,2.6332,4,1,-1.2328,2
B2S,296.318,-1.1724,6,3,0.59346,5
B2Q,318.459,3.0022,4,1,-2.0643,3
B2P,167.002,0.8533,2,1,-13.916,0
B2N,146.145,-3.8974,5,3,-2.3989,0
B2M,453.122,5.507,5,2,2.5458,3
B2L,277.326,2.0149,4,1,-3.6558,4
B2K,263.32,1.333,5,1,-9.6727,2
B2J,170.239,1.1146,4,1,-1.1818,1
B2I,130.982,1.143,3,3,-13.626,0
B2G,342.296,-4.4579,11,8,-7.6104,2
B2F,164.999,1.4578,3,3,-12.886,1
B2D,383.414,1.2444,8,1,3.0641,5
B2B,654.791,4.8797,12,6,0.15176,0
B2A,88.9015,0.0159,3,3,-12.842,0
B29,448.303,-2.2072,8,5,-10.822,4
B28,434.32,-2.3165,7,5,-10.864,3
B27,121.203,-0.6226,2,2,-8.0909,0
B26,1085.62,1.1405,17,9,-12.488,4
B25,204.189,0.1021,6,3,-4.4862,2
B25,,,,,,
B24,106.963,0.4646,1,0,-5.8173,1
B23,233.179,1.162,6,1,-4.7996,2
B22,554.038,-0.8824,12,3,0.49912,2
B21,218.207,2.0136,4,1,0.33408,2
B20,78.9096,0.0075,1,1,-7.1095,1
B2,247.296,1.2658,3,2,1.0607,3
B1Z,,,,,,
B1Z,1580.61,-2.5371,35,13,-31.466,14
B1V,321.322,2.2976,5,1,-5.14,2
B1T,356.056,5.2133,2,2,-1.2196,2
B1R,454.535,1.407,4,2,-11.497,13
B1R,449.495,0.7941,4,2,-11.578,22
B1R,,,,,,
B1Q,377.458,1.0063,6,1,2.9995,4
B1P,214.109,-4.5024,7,4,-20.977,1
B1M,1331.34,-3.4209,28,10,-24.147,11
B1L,370.404,2.0735,7,4,2.1771,3
B1F,164.999,1.4578,3,3,-12.886,1
B1E,451.529,4.6632,7,2,-3.6106,4
B19,338.38,-1.0577,9,2,-0.083077,3
B18,,,,,,
B18,440.527,2.0336,9,4,7.2932,4
B17,508.994,-2.213,12,2,-10.981,1
B16,340.113,-9.1084,12,7,-18.777,1
B15,511.013,-0.2567,10,2,-1.7783,2
B14,382.373,1.0247,7,2,-1.5457,4
B13,1321.34,-2.131,28,11,-29.46,11
B12,,,,,,
B12,1331.38,-1.336,27,11,-27.872,11
B11,471.551,3.2246,7,3,3.8525,4
B10,617.769,4.8602,10,3,0.26737,5
B0T,484.547,1.6667,9,3,5.2761,3
B0S,228.182,5.9467,2,2,-31.278,0
B0R,425.415,1.7827,9,3,0.91018,3
B0R,,,,,,
B0D,200.136,-1.6295,5,4,-2.2733,1
B09,187.218,-0.0909,4,1,-7.1411,1
B08,434.32,-2.3165,7,5,-10.864,3
B07,239.034,1.2393,6,3,-10.192,1
B04,367.471,-3.2615,6,2,2.8806,3
B03,352.437,0.6621,6,2,3.0072,3
B02,331.418,3.455,4,1,2.495,4
B01,386.882,1.2681,6,2,3.0445,3
B00,241.293,1.4519,4,1,2.5267,3
AZZ,267.244,-1.0194,9,2,2.1162,2
AZY,222.203,-1.6236,7,3,-9.9033,1
AZX,478.874,2.6773,7,2,-4.7777,2
AZW,322.256,-0.5766,7,3,-24.695,2
AZV,552.616,0.8301,8,4,2.562,3
AZU,273.312,0.1143,7,2,-1.8252,1
AZT,507.181,-9.1786,18,5,-25.83,2
AZS,173.128,-4.3888,7,2,-7.2475,0
AZR,437.453,-2.9062,13,5,5.2225,1
AZQ,298.345,0.6549,6,0,3.1741,3
AZP,641.719,0.4748,14,5,-12.84,2
AZO,403.393,2.9412,8,0,-6.5997,3
AZN,320.277,0.1127,7,3,-4.5986,3
AZM,222.249,-0.535,7,2,3.5036,1
AZL,419.524,0.2179,9,4,-7.9536,2
AZK,158.204,-0.2467,5,2,-12.356,0
AZJ,470.548,2.7635,9,1,-7.1871,3
AZH,145.141,-2.9742,6,3,-10.141,0
AZG,152.117,-0.9442,7,3,-4.563,2
AZG,,,,,,
AZF,148.161,-3.2034,5,5,3.2074,1
AZE,270.458,7.097,0,0,-6.1813,1
AZD,427.202,-6.7209,15,4,-25.83,2
AZC,264.233,-2.8247,9,6,-1.234,1
AZB,240.305,4.7031,3,1,-6.1372,2
AZA,,,,,,
AZA,153.101,-1.5434,7,3,-1.1084,2
AZ9,179.139,-1.2218,7,1,1.2864,2
AZ8,165.112,-1.4747,7,2,1.5093,2
AZ7,,,,,,
AZ7,383.661,4.6033,4,2,0.9705,3
AZ6,485.524,0.0734,12,2,1.2135,4
AZ5,,,,,,
AZ5,348.772,1.3755,8,3,2.1364,3
AZ4,537.494,0.145,12,1,-5.4571,3
AZ3,368.479,2.6632,6,4,-9.6084,2
AZ2,408.47,2.8163,7,1,-6.1865,2
AZ1,188.222,1.6054,4,2,-12.715,0
AZ0,592.731,2.0524,12,4,-16.728,1
AYX,336.327,0.6434,9,3,-1.6877,2
AYQ,556.467,-6.3774,16,8,-12.642,2
AYM,320.395,2.0116,5,1,3.2487,3
AYL,481.401,-1.7572,13,5,-35.903,4
AYI,541.496,-4.485,14,7,-10.607,2
AYH,501.709,3.8513,7,4,-0.64925,2
AYG,289.29,-2.684,7,3,-1.3071,2
AYE,57.0956,-0.0784,1,1,-4.7612,0
AYD,382.249,-6.3817,11,5,-27.246,1
AYC,187.194,-0.5459,5,2,-2.3372,0
AYB,561.487,-4.8386,17,6,-62.809,3
AYA,131.13,-0.8561,4,2,-5.0233,0
AY9,144.126,-1.1976,4,2,0.79543,1
AY1,534.604,3.243,11,3,-12.83,1
AY0,315.217,-2.8806,8,4,-16.091,2
AXZ,290.339,-4.5848,7,6,1.4353,1
AXY,394.469,5.8392,3,1,-1.9735,4
AXX,264.348,1.9817,4,2,0.37062,3
AXW,358.459,1.7128,5,3,0.3745,3
AXT,596.849,10.752,4,2,1.4122,2
AXR,164.156,-1.6828,5,3,-5.3082,1
AXQ,673.938,2.2953,12,6,-52.644,0
AXP,329.241,-5.5507,10,7,-9.8823,1
AXO,59.0677,0.4596,2,1,-1.9413,0
AXM,209.288,1.538,3,2,0.48823,4
AXL,367.425,-4.4703,8,5,1.7993,2
AXI,386.478,3.4441,5,2,4.8033,4
AXI,,,,,,
AXF,514.753,1.5349,8,5,2.9477,1
AXD,399.493,-3.4735,8,3,4.795,3
AXC,346.417,2.6815,6,1,3.179,5
AXB,539.592,-1.0178,11,3,-0.19928,6
AXA,467.505,0.4191,10,4,3.8987,5
AX8,292.168,3.6537,3,1,1.8767,3
AX7,,,,,,
AX7,133.154,0.9514,3,2,-0.33083,2
AX6,262.336,1.4515,5,2,-0.77716,2
AX5,232.31,1.5215,4,2,-0.86156,2
AX4,232.31,1.7251,4,2,-1.1818,2
AX3,166.187,-0.0967,6,3,0.33125,2
AX2,126.123,-0.9507,6,3,-1.9084,1
AX1,,,,,,
AX1,295.257,0.9072,8,3,-1.0723,4
AWR,337.344,2.8204,4,1,-6.9252,3
AWJ,472.543,0.4615,9,5,-0.81647,4
AWH,412.421,1.7279,8,2,4.2379,3
AWF,454.529,2.7075,8,2,1.9518,4
AWB,548.631,3.6974,11,3,-14.042,1
AW3,576.494,2.3431,11,6,-6.7322,4
AW2,618.575,3.3752,11,5,-4.6215,4
AW1,540.667,2.2102,12,5,0.9594,4
AW0,498.586,0.9722,12,5,3.8381,4
AVX,296.123,1.9828,5,1,0.80535,3
AVW,545.309,-6.8751,17,6,-31.614,4
AVV,561.308,-7.1059,18,7,-34.792,4
AVU,545.309,-6.8751,17,6,-31.614,4
AVR,231.298,0.4273,4,1,2.3726,2
AVQ,341.221,3.0784,5,1,3.8612,3
AVP,465.144,-9.5245,17,6,-32.522,2
AVN,178.575,-2.5945,5,2,-4.356,1
AVL,230.31,2.0652,3,0,1.7942,2
AVJ,198.245,-4.0984,5,2,0.41954,1
AVJ,,,,,,
AVI,,,,,,
AVI,183.21,-2.2744,5,2,1.321,1
AVG,162.188,-5.6805,5,3,-16.786,0
AVF,455.819,3.3272,7,3,3.1768,3
AVE,438.692,3.9845,7,3,-6.4762,2
AVD,505.259,4.6266,7,3,-0.32501,4
AVC,429.155,-4.6723,14,4,-17.101,4
AV9,454.869,3.3665,9,2,-1.3849,4
AV6,278.31,2.3321,4,4,-0.3275,4
AV6,276.294,2.7498,4,3,-0.18434,4
AV2,509.134,-7.13,17,5,-26.837,4
AV1,622.214,-6.6089,18,7,-35.539,4
AUY,248.305,1.4194,4,2,1.9679,2
AUX,357.472,-2.848,5,3,-2.1557,2
AUR,460.521,2.3693,8,1,0.76856,4
AUP,,,,,,
AUK,379.542,7.9293,3,1,-1.607,2
AUI,379.542,7.0073,3,2,0.43577,2
AUG,332.164,1.3327,7,3,-3.595,3
AUE,287.713,1.2135,7,3,-1.6419,3
AUC,249.006,-0.5556,2,0,-4.1747,0
AUB,412.528,3.5929,6,3,0.79052,6
